iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
TJK,Asia,Tajikistan,7/4/2021,14003,28,22.571,94,1,0.429,1436.26,2.872,2.315,9.641,0.103,0.044,1.46,,,,,,,,,,,,,,,,,,322907,304039,18868,,,14180,3.31,3.12,0.19,,1454,14060,0.144,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/5/2021,14029,26,23.286,96,2,0.714,1438.927,2.667,2.388,9.847,0.205,0.073,1.45,,,,,,,,,,,,,,,,,,,,,,,13789,,,,,1414,13675,0.14,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/6/2021,14061,32,25.286,96,0,0.714,1442.209,3.282,2.594,9.847,0,0.073,1.44,,,,,,,,,,,,,,,,,,347405,328405,19000,,,13398,3.56,3.37,0.19,,1374,13291,0.136,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/7/2021,14096,35,27.286,98,2,1,1445.799,3.59,2.799,10.052,0.205,0.103,1.41,,,,,,,,,,,,,,,,,,358885,339749,19136,,11480,12897,3.68,3.48,0.2,,1323,12786,0.131,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/8/2021,14125,29,28,98,0,1,1448.774,2.974,2.872,10.052,0,0.103,1.4,,,,,,,,,,,,,,,,,,,,,,,12332,,,,,1265,12179,0.125,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/9/2021,14159,34,29.286,101,3,1.143,1452.261,3.487,3.004,10.359,0.308,0.117,1.4,,,,,,,,,,,,,,,,,,380940,361000,19940,,,11766,3.91,3.7,0.2,,1207,11571,0.119,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/10/2021,14202,43,32.429,103,2,1.429,1456.671,4.41,3.326,10.565,0.205,0.147,1.41,,,,,,,,,,,,,,,,,,,,,,,11225,,,,,1151,11050,0.113,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/11/2021,14240,38,33.857,104,1,1.429,1460.569,3.898,3.473,10.667,0.103,0.147,1.38,,,,,,,,,,,,,,,,,,397694,377744,19950,,,10684,4.08,3.87,0.2,,1096,10529,0.108,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/12/2021,14274,34,35,105,1,1.286,1464.056,3.487,3.59,10.77,0.103,0.132,1.34,,,,,,,,,,,,,,,,,,,,,,,10201,,,,,1046,10049,0.103,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/13/2021,14319,45,36.857,108,3,1.714,1468.672,4.616,3.78,11.077,0.308,0.176,1.34,,,,,,,,,,,,,,,,,,,,,,,9717,,,,,997,9568,0.098,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/14/2021,14366,47,38.571,110,2,1.714,1473.493,4.821,3.956,11.282,0.205,0.176,1.3,,,,,,,,,,,,,,,,,,,,,,,9344,,,,,958,9207,0.094,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/15/2021,14408,42,40.429,111,1,1.857,1477.8,4.308,4.147,11.385,0.103,0.19,1.27,,,,,,,,,,,,,,,,,,,,,,,9035,,,,,927,8949,0.092,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/16/2021,14445,37,40.857,111,0,1.429,1481.595,3.795,4.191,11.385,0,0.147,1.25,,,,,,,,,,,,,,,,,,442022,421832,20190,,,8726,4.53,4.33,0.21,,895,8690,0.089,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/17/2021,14486,41,40.571,111,0,1.143,1485.801,4.205,4.161,11.385,0,0.117,1.26,,,,,,,,,,,,,,,,,,,,,,,8268,,,,,848,8153,0.084,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/18/2021,14527,41,41,112,1,1.143,1490.006,4.205,4.205,11.488,0.103,0.117,1.29,,,,,,,,,,,,,,,,,,452362,431058,21034,,,7810,4.64,4.42,0.22,,801,7616,0.078,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/19/2021,14579,52,43.571,113,1,1.143,1495.34,5.334,4.469,11.59,0.103,0.117,1.33,,,,,,,,,,,,,,,,,,,,,,,7352,,,,,754,7121,0.073,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/20/2021,14630,51,44.429,115,2,1,1500.571,5.231,4.557,11.795,0.205,0.103,1.36,,,,,,,,,,,,,,,,,,,,,,,6895,,,,,707,6626,0.068,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/21/2021,14693,63,46.714,116,1,0.857,1507.032,6.462,4.791,11.898,0.103,0.088,1.41,,,,,,,,,,,,,,,,,,469356,447114,22242,,,6438,4.81,4.59,0.23,,660,6131,0.063,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/22/2021,14761,68,50.429,117,1,0.857,1514.007,6.975,5.172,12,0.103,0.088,1.45,,,,,,,,,,,,,,,,,,,,,,,5982,,,,,614,5422,0.056,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/23/2021,14845,84,57.143,117,0,0.857,1522.623,8.616,5.861,12,0,0.088,1.47,,,,,,,,,,,,,,,,,,,,,,,5527,,,,,567,4714,0.048,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/24/2021,14923,78,62.429,117,0,0.857,1530.623,8,6.403,12,0,0.088,1.44,,,,,,,,,,,,,,,,,,,,,,,5600,,,,,574,4606,0.047,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/25/2021,15004,81,68.143,118,1,0.857,1538.931,8.308,6.989,12.103,0.103,0.088,1.4,,,,,,,,,,,,,,,,,,492066,462542,29524,,,5672,5.05,4.74,0.3,,582,4498,0.046,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/26/2021,15080,76,71.571,119,1,0.857,1546.726,7.795,7.341,12.206,0.103,0.088,1.34,,,,,,,,,,,,,,,,,,,,,,,8332,,,,,855,6682,0.069,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/27/2021,15164,84,76.286,120,1,0.714,1555.342,8.616,7.824,12.308,0.103,0.073,1.29,,,,,,,,,,,,,,,,,,,,,,,10992,,,,,1127,8867,0.091,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/28/2021,15245,81,78.857,121,1,0.714,1563.65,8.308,8.088,12.411,0.103,0.073,1.24,,,,,,,,,,,,,,,,,,564922,524472,40450,,,13652,5.79,5.38,0.41,,1400,11051,0.113,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/29/2021,15329,84,81.143,122,1,0.714,1572.266,8.616,8.323,12.513,0.103,0.073,1.2,,,,,,,,,,,,,,,,,,,,,,,21480,,,,,2203,18573,0.19,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/30/2021,15404,75,79.857,122,0,0.714,1579.958,7.693,8.191,12.513,0,0.073,1.15,,,,,,,,,,,,,,,,,,,,,,,29308,,,,,3006,26095,0.268,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/31/2021,15482,78,79.857,122,0,0.714,1587.959,8,8.191,12.513,0,0.073,1.11,,,,,,,,,,,,,,,,,,,,,,,37136,,,,,3809,33617,0.345,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/1/2021,15550,68,78,122,0,0.571,1594.933,6.975,8,12.513,0,0.059,1.07,,,,,,,,,,,,,,,,,,806815,750514,56301,,,44964,8.28,7.7,0.58,,4612,41139,0.422,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/2/2021,15619,69,77,122,0,0.429,1602.01,7.077,7.898,12.513,0,0.044,1.04,,,,,,,,,,,,,,,,,,,,,,,55173,,,,,5659,50728,0.52,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/3/2021,15693,74,75.571,122,0,0.286,1609.6,7.59,7.751,12.513,0,0.029,1.03,,,,,,,,,,,,,,,,,,,,,,,65382,,,,,6706,60316,0.619,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/4/2021,15764,71,74.143,122,0,0.143,1616.883,7.282,7.605,12.513,0,0.015,1.02,,,,,,,,,,,,,,,,,,1094058,1013808,80250,,,75591,11.22,10.4,0.82,,7753,69905,0.717,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/5/2021,15840,76,73,123,1,0.143,1624.678,7.795,7.487,12.616,0.103,0.015,1.02,,,,,,,,,,,,,,,,,,,,,,,78736,,,,,8076,72601,0.745,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/6/2021,15913,73,72.714,123,0,0.143,1632.165,7.487,7.458,12.616,0,0.015,1.01,,,,,,,,,,,,,,,,,,,,,,,81881,,,,,8398,75297,0.772,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/7/2021,15983,70,71.571,123,0,0.143,1639.345,7.18,7.341,12.616,0,0.015,1,,,,,,,,,,,,,,,,,,,,,,,85026,,,,,8721,77992,0.8,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/8/2021,16051,68,71.571,123,0,0.143,1646.32,6.975,7.341,12.616,0,0.015,0.99,,,,,,,,,,,,,,,,,,,,,,,88171,,,,,9044,80688,0.828,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/9/2021,16120,69,71.571,123,0,0.143,1653.397,7.077,7.341,12.616,0,0.015,0.97,,,,,,,,,,,,,,,,,,,,,,,86277,,,,,8849,78919,0.809,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/10/2021,16192,72,71.286,124,1,0.286,1660.782,7.385,7.312,12.718,0.103,0.029,0.96,,,,,,,,,,,,,,,,,,,,,,,84382,,,,,8655,77150,0.791,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/11/2021,16262,70,71.143,124,0,0.286,1667.962,7.18,7.297,12.718,0,0.029,0.96,,,,,,,,,,,,,,,,,,1671475,1541475,130000,,,82488,17.14,15.81,1.33,,8461,75381,0.773,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/12/2021,16330,68,70,124,0,0.143,1674.936,6.975,7.18,12.718,0,0.015,0.94,,,,,,,,,,,,,,,,,,,,,,,76385,,,,,7835,70258,0.721,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/13/2021,16397,67,69.143,124,0,0.143,1681.808,6.872,7.092,12.718,0,0.015,0.93,,,,,,,,,,,,,,,,,,,,,,,70281,,,,,7209,65135,0.668,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/14/2021,16461,64,68.286,124,0,0.143,1688.373,6.564,7.004,12.718,0,0.015,0.91,,,,,,,,,,,,,,,,,,,,,,,64177,,,,,6583,60012,0.616,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/15/2021,16521,60,67.143,125,1,0.286,1694.527,6.154,6.887,12.821,0.103,0.029,0.88,,,,,,,,,,,,,,,,,,1830528,1699552,130976,,,58074,18.78,17.43,1.34,,5957,54889,0.563,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/16/2021,16575,54,65,125,0,0.286,1700.065,5.539,6.667,12.821,0,0.029,0.83,,,,,,,,,,,,,,,,,,,,,,,56106,,,,,5755,48149,0.494,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/17/2021,16623,48,61.571,125,0,0.143,1704.989,4.923,6.315,12.821,0,0.015,0.82,,,,,,,,,,,,,,,,,,1967958,1755958,212000,,,54139,20.18,18.01,2.17,,5553,41409,0.425,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/18/2021,16675,52,59,125,0,0.143,1710.322,5.334,6.052,12.821,0,0.015,0.82,,,,,,,,,,,,,,,,,,,,,,,49207,,,,,5047,33876,0.347,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/19/2021,16726,51,56.571,125,0,0.143,1715.553,5.231,5.802,12.821,0,0.015,0.82,,,,,,,,,,,,,,,,,,,,,,,50378,,,,,5167,31466,0.323,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/20/2021,16774,48,53.857,125,0,0.143,1720.476,4.923,5.524,12.821,0,0.015,0.83,,,,,,,,,,,,,,,,,,,,,,,51550,,,,,5287,29056,0.298,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/21/2021,16823,49,51.714,125,0,0.143,1725.502,5.026,5.304,12.821,0,0.015,0.84,,,,,,,,,,,,,,,,,,,,,,,52722,,,,,5408,26646,0.273,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/22/2021,16868,45,49.571,125,0,0,1730.118,4.616,5.084,12.821,0,0,0.83,,,,,,,,,,,,,,,,,,,,,,,53893,,,,,5528,24236,0.249,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/23/2021,16914,46,48.429,125,0,0,1734.836,4.718,4.967,12.821,0,0,0.81,,,,,,,,,,,,,,,,,,2255745,1891850,363895,,,50929,23.14,19.4,3.73,,5224,23442,0.24,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/24/2021,16962,48,48.429,125,0,0,1739.759,4.923,4.967,12.821,0,0,0.83,,,,,,,,,,,,,,,,,,,,,,,50975,,,,,5228,21518,0.221,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/25/2021,17007,45,47.429,125,0,0,1744.375,4.616,4.865,12.821,0,0,0.84,,,,,,,,,,,,,,,,,,,,,,,53986,,,,,5537,20388,0.209,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/26/2021,17053,46,46.714,125,0,0,1749.093,4.718,4.791,12.821,0,0,0.83,,,,,,,,,,,,,,,,,,,,,,,56996,,,,,5846,19258,0.198,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/27/2021,17096,43,46,125,0,0,1753.503,4.41,4.718,12.821,0,0,0.82,,,,,,,,,,,,,,,,,,,,,,,60007,,,,,6155,18128,0.186,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/28/2021,17138,42,45,125,0,0,1757.811,4.308,4.616,12.821,0,0,0.81,,,,,,,,,,,,,,,,,,,,,,,63018,,,,,6464,16998,0.174,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/29/2021,17178,40,44.286,125,0,0,1761.914,4.103,4.542,12.821,0,0,0.77,,,,,,,,,,,,,,,,,,,,,,,66028,,,,,6772,15867,0.163,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/30/2021,17217,39,43.286,125,0,0,1765.914,4,4.44,12.821,0,0,0.69,,,,,,,,,,,,,,,,,,,,,,,69039,,,,,7081,14737,0.151,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,8/31/2021,17252,35,41.429,125,0,0,1769.504,3.59,4.249,12.821,0,0,0.66,,,,,,,,,,,,,,,,,,2808056,2009748,798308,,,69039,28.8,20.61,8.19,,7081,14737,0.151,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/1/2021,17252,0,35,125,0,0,1769.504,0,3.59,12.821,0,0,0.6,,,,,,,,,,,,,,,,,,,,,,,66411,,,,,6812,14643,0.15,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/2/2021,17284,32,33,125,0,0,1772.786,3.282,3.385,12.821,0,0,0.63,,,,,,,,,,,,,,,,,,,,,,,63783,,,,,6542,14549,0.149,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/3/2021,17313,29,31,125,0,0,1775.761,2.974,3.18,12.821,0,0,0.64,,,,,,,,,,,,,,,,,,,,,,,61155,,,,,6273,14455,0.148,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/4/2021,17313,0,25,125,0,0,1775.761,0,2.564,12.821,0,0,0.62,,,,,,,,,,,,,,,,,,,,,,,58527,,,,,6003,14361,0.147,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/5/2021,17313,0,19.286,125,0,0,1775.761,0,1.978,12.821,0,0,0.68,,,,,,,,,,,,,,,,,,3061270,2080138,981132,,,55899,31.4,21.34,10.06,,5733,14266,0.146,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/6/2021,17384,71,23.857,125,0,0,1783.043,7.282,2.447,12.821,0,0,0.82,,,,,,,,,,,,,,,,,,3174535,2097435,1077100,,113265,62217,32.56,21.51,11.05,,6381,14632,0.15,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/7/2021,17405,21,21.857,125,0,0,1785.197,2.154,2.242,12.821,0,0,0.74,,,,,,,,,,,,,,,,,,,,,,,57910,,,,,5940,13978,0.143,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/8/2021,17424,19,24.571,125,0,0,1787.146,1.949,2.52,12.821,0,0,0.65,,,,,,,,,,,,,,,,,,,,,,,56231,,,,,5768,13418,0.138,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/9/2021,17442,18,22.571,125,0,0,1788.992,1.846,2.315,12.821,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,54553,,,,,5595,12858,0.132,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/10/2021,17442,0,18.429,125,0,0,1788.992,0,1.89,12.821,0,0,0.45,,,,,,,,,,,,,,,,,,,,,,,52874,,,,,5423,12298,0.126,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/11/2021,17442,0,18.429,125,0,0,1788.992,0,1.89,12.821,0,0,0.43,,,,,,,,,,,,,,,,,,,,,,,51195,,,,,5251,11737,0.12,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/12/2021,17442,0,18.429,125,0,0,1788.992,0,1.89,12.821,0,0,0.46,,,,,,,,,,,,,,,,,,,,,,,49516,,,,,5079,11177,0.115,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/13/2021,17484,42,14.286,125,0,0,1793.3,4.308,1.465,12.821,0,0,0.53,,,,,,,,,,,,,,,,,,3446777,2168537,1278240,,,38892,35.35,22.24,13.11,,3989,10157,0.104,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/14/2021,17484,0,11.286,125,0,0,1793.3,0,1.158,12.821,0,0,0.37,,,,,,,,,,,,,,,,,,,,,,,44133,,,,,4527,12280,0.126,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/15/2021,17484,0,8.571,125,0,0,1793.3,0,0.879,12.821,0,0,0.26,,,,,,,,,,,,,,,,,,,,,,,49375,,,,,5064,14403,0.148,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/16/2021,17484,0,6,125,0,0,1793.3,0,0.615,12.821,0,0,0.17,,,,,,,,,,,,,,,,,,,,,,,54617,,,,,5602,16525,0.169,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/17/2021,17484,0,6,125,0,0,1793.3,0,0.615,12.821,0,0,0.12,,,,,,,,,,,,,,,,,,3749109,2268602,1480507,,,59858,38.45,23.27,15.19,,6140,18648,0.191,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/18/2021,17484,0,6,125,0,0,1793.3,0,0.615,12.821,0,0,0.09,,,,,,,,,,,,,,,,,,,,,,,60174,,,,,6172,19032,0.195,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,9/19/2021,17484,0,6,125,0,0,1793.3,0,0.615,12.821,0,0,0.05,,,,,,,,,,,,,,,,,,,,,,,60490,,,,,6204,19416,0.199,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
