new_cases,population
96,561901
75,561901
67,561901
78,561901
50,561901
80,561901
61,561901
134,561901
47,561901
39,561901
42,561901
18,561901
120,561901
40,561901
82,561901
70,561901
82,561901
42,561901
26,561901
98,561901
126,561901
44,561901
56,561901
74,561901
47,561901
14,561901
55,561901
51,561901
71,561901
58,561901
40,561901
27,561901
35,561901
20,561901
74,561901
11,561901
59,561901
40,561901
55,561901
4,561901
34,561901
63,561901
44,561901
24,561901
41,561901
12,561901
21,561901
36,561901
32,561901
20,561901
8,561901
2,561901
16,561901
9,561901
29,561901
41,561901
47,561901
32,561901
11,561901
37,561901
29,561901
34,561901
69,561901
94,561901
91,561901
79,561901
76,561901
41,561901
73,561901
86,561901
72,561901
112,561901
125,561901
92,561901
53,561901
93,561901
85,561901
83,561901
74,561901
33,561901
75,561901
68,561901
62,561901
103,561901
62,561901
113,561901
84,561901
89,561901
28,561901
54,561901
62,561901
76,561901
16,561901
74,561901
43,561901
28,561901
28,561901
64,561901
58,561901
46,561901
53,561901
41,561901
20,561901
24,561901
63,561901
37,561901
63,561901
51,561901
49,561901
24,561901
17,561901
72,561901
40,561901
52,561901
71,561901
76,561901
32,561901
51,561901
75,561901
63,561901
62,561901
41,561901
58,561901
24,561901
20,561901
66,561901
40,561901
54,561901
49,561901
66,561901
19,561901
34,561901
96,561901
48,561901
76,561901
66,561901
51,561901
26,561901
38,561901
106,561901
126,561901
124,561901
107,561901
107,561901
65,561901
89,561901
191,561901
117,561901
130,561901
104,561901
50,561901
68,561901
84,561901
191,561901
208,561901
207,561901
0,561901
376,561901
105,561901
121,561901
294,561901
255,561901
195,561901
0,561901
491,561901
161,561901
154,561901
398,561901
321,561901
284,561901
310,561901
255,561901
237,561901
186,561901
409,561901
373,561901
328,561901
245,561901
241,561901
180,561901
194,561901
417,561901
367,561901
311,561901
274,561901
330,561901
137,561901
131,561901
320,561901
357,561901
286,561901
279,561901
217,561901
113,561901
129,561901
289,561901
199,561901
135,561901
165,561901
136,561901
77,561901
138,561901
214,561901
176,561901
183,561901
151,561901
86,561901
80,561901
84,561901
171,561901
80,561901
133,561901
96,561901
94,561901
50,561901
78,561901
114,561901
94,561901
79,561901
59,561901
0,561901
76,561901
57,561901
79,561901
75,561901
52,561901
54,561901
38,561901
37,561901
72,561901
81,561901
65,561901
56,561901
31,561901
28,561901
27,561901
58,561901
0,561901
137,561901
72,561901
39,561901
30,561901
10,561901
43,561901
39,561901
56,561901
45,561901
41,561901
37,561901
20,561901
27,561901
74,561901
53,561901
54,561901
36,561901
32,561901
15,561901
39,561901
39,561901
57,561901
0,561901
89,561901
36,561901
15,561901
34,561901
56,561901
39,561901
42,561901
28,561901
31,561901
8,561901
28,561901
48,561901
35,561901
35,561901
34,561901
42,561901
26,561901
34,561901
59,561901
64,561901
51,561901
58,561901
53,561901
10,561901
38,561901
84,561901
69,561901
47,561901
41,561901
52,561901
35,561901
52,561901
94,561901
73,561901
87,561901
68,561901
80,561901
56,561901
71,561901
152,561901
118,561901
115,561901
0,561901
189,561901
84,561901
74,561901
116,561901
125,561901
100,561901
92,561901
69,561901
52,561901
54,561901
122,561901
75,561901
79,561901
0,561901
138,561901
49,561901
22,561901
61,561901
50,561901
65,561901
45,561901
48,561901
24,561901
29,561901
34,561901
41,561901
28,561901
31,561901
23,561901
0,561901
60,561901
52,561901
38,561901
37,561901
25,561901
18,561901
14,561901
18,561901
31,561901
25,561901
30,561901
29,561901
5,561901
9,561901
3,561901
30,561901
16,561901
0,561901
32,561901
10,561901
8,561901
3,561901
18,561901
12,561901
16,561901
10,561901
8,561901
3,561901
1,561901
9,561901
5,561901
9,561901
11,561901
3,561901
7,561901
1,561901
14,561901
9,561901
6,561901
0,561901
3,561901
3,561901
3,561901
7,561901
4,561901
8,561901
3,561901
3,561901
4,561901
5,561901
9,561901
2,561901
6,561901
5,561901
4,561901
5,561901
3,561901
23,561901
12,561901
21,561901
13,561901
11,561901
3,561901
7,561901
10,561901
12,561901
7,561901
7,561901
7,561901
0,561901
6,561901
18,561901
14,561901
16,561901
16,561901
16,561901
7,561901
23,561901
36,561901
96,561901
114,561901
148,561901
59,561901
101,561901
172,561901
602,561901
791,561901
994,561901
731,561901
348,561901
756,561901
1025,561901
1397,561901
1387,561901
1469,561901
1005,561901
400,561901
709,561901
1048,561901
722,561901
0,561901
1055,561901
203,561901
0,561901
380,561901
270,561901
254,561901
0,561901
287,561901
78,561901
50,561901
95,561901
70,561901
72,561901
52,561901
40,561901
23,561901
19,561901
18,561901
26,561901
18,561901
15,561901
15,561901
3,561901
13,561901
17,561901
9,561901
9,561901
7,561901
6,561901
7,561901
2,561901
2,561901
2,561901
10,561901
0,561901
2,561901
2,561901
0,561901
3,561901
1,561901
6,561901
6,561901
4,561901
1,561901
1,561901
4,561901
1,561901
2,561901
0,561901
1,561901
2,561901
3,561901
3,561901
5,561901
1,561901
2,561901
0,561901
0,561901
1,66498
0,66498
0,66498
0,66498
0,66498
0,66498
2,66498
0,66498
0,66498
0,66498
2,66498
1,66498
2,66498
0,66498
0,66498
0,66498
0,66498
4,66498
2,66498
8,66498
6,66498
0,66498
7,66498
0,66498
4,66498
6,66498
0,66498
0,66498
0,66498
0,66498
8,66498
0,66498
1,66498
0,66498
6,66498
1,66498
0,66498
0,66498
5,66498
0,66498
0,66498
0,66498
4,66498
0,66498
0,66498
0,66498
0,66498
3,66498
0,66498
1,66498
0,66498
0,66498
1,66498
3,66498
0,66498
2,66498
1,66498
0,66498
0,66498
3,66498
1,66498
1,66498
7,66498
1,66498
0,66498
0,66498
0,66498
17,66498
0,66498
10,66498
8,66498
0,66498
0,66498
5,66498
3,66498
3,66498
0,66498
1,66498
0,66498
0,66498
9,66498
1,66498
5,66498
4,66498
4,66498
0,66498
0,66498
7,66498
5,66498
4,66498
6,66498
1,66498
0,66498
0,66498
0,66498
6,66498
0,66498
0,66498
2,66498
0,66498
0,66498
0,66498
0,66498
1,66498
0,66498
0,66498
0,66498
0,66498
3,66498
1,66498
1,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
2,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
2,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
2,66498
1,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
1,66498
1,66498
0,66498
0,66498
0,66498
0,66498
0,66498
1,66498
0,66498
0,66498
0,66498
2,66498
0,66498
0,66498
0,66498
0,66498
0,66498
1,66498
6,66498
1,66498
0,66498
0,66498
0,66498
4,66498
0,66498
8,66498
0,66498
0,66498
2,66498
0,66498
0,66498
1,66498
3,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
1,66498
0,66498
0,66498
0,66498
2,66498
0,66498
2,66498
1,66498
5,66498
0,66498
0,66498
3,66498
0,66498
0,66498
0,66498
1,66498
0,66498
3,66498
0,66498
1,66498
0,66498
1,66498
2,66498
0,66498
4,66498
1,66498
3,66498
0,66498
0,66498
5,66498
0,66498
0,66498
11,66498
0,66498
3,66498
0,66498
0,66498
0,66498
2,66498
1,66498
1,66498
6,66498
0,66498
0,66498
0,66498
0,66498
4,66498
6,66498
2,66498
1,66498
0,66498
0,66498
5,66498
0,66498
1,66498
1,66498
0,66498
0,66498
0,66498
0,66498
8,66498
4,66498
8,66498
0,66498
0,66498
0,66498
9,66498
3,66498
6,66498
3,66498
0,66498
0,66498
0,66498
3,66498
0,66498
0,66498
6,66498
6,66498
0,66498
0,66498
6,66498
1,66498
0,66498
1,66498
0,66498
1,66498
0,66498
0,66498
0,66498
1,66498
1,66498
2,66498
3,66498
0,66498
0,66498
10,66498
0,66498
0,66498
0,66498
5,66498
0,66498
3,66498
0,66498
0,66498
3,66498
5,66498
0,66498
0,66498
0,66498
3,66498
0,66498
6,66498
3,66498
0,66498
0,66498
3,66498
0,66498
0,66498
7,66498
6,66498
0,66498
0,66498
3,66498
0,66498
0,66498
1,66498
3,66498
0,66498
0,66498
0,66498
9,66498
0,66498
3,66498
5,66498
0,66498
0,66498
6,66498
0,66498
0,66498
1,66498
0,66498
0,66498
0,66498
7,66498
0,66498
0,66498
1,66498
4,66498
0,66498
0,66498
12,66498
0,66498
1,66498
1,66498
0,66498
0,66498
0,66498
0,66498
11,66498
1,66498
2,66498
1,66498
0,66498
0,66498
0,66498
7,66498
0,66498
0,66498
2,66498
0,66498
0,66498
0,66498
6,66498
0,66498
0,66498
0,66498
0,66498
0,66498
10,66498
0,66498
1,66498
0,66498
1,66498
0,66498
0,66498
0,66498
2,66498
0,66498
0,66498
0,66498
3,66498
0,66498
0,66498
0,66498
12,66498
1,66498
4,66498
0,66498
0,66498
0,66498
0,66498
9,66498
0,66498
0,66498
0,66498
0,66498
0,66498
4,66498
3,66498
0,66498
0,66498
0,66498
0,66498
3,66498
0,66498
0,66498
0,66498
0,66498
3,66498
0,66498
0,66498
5,66498
0,66498
0,66498
0,66498
0,66498
0,66498
1,66498
6,66498
0,66498
0,66498
9,66498
0,66498
0,66498
1,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
5,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
1,66498
0,66498
0,66498
0,66498
0,66498
0,66498
4,66498
0,66498
1,66498
0,66498
0,66498
2,66498
0,66498
3,66498
2,66498
0,66498
0,66498
0,66498
9,66498
0,66498
0,66498
4,66498
0,66498
0,66498
2,66498
1,66498
0,66498
1,66498
0,66498
0,66498
0,66498
2,66498
0,66498
0,66498
0,66498
2,66498
1,66498
2,66498
0,66498
0,66498
0,66498
0,66498
0,66498
5,66498
0,66498
2,66498
5,66498
0,66498
0,66498
5,66498
1,66498
0,66498
0,66498
0,66498
0,66498
11,66498
0,66498
8,66498
1,66498
1,66498
0,66498
0,66498
0,66498
25,66498
4,66498
4,66498
3,66498
3,66498
0,66498
0,66498
16,66498
0,66498
27,66498
0,66498
2,66498
0,66498
0,66498
13,66498
4,66498
0,66498
4,66498
0,66498
0,66498
17,66498
8,66498
15,66498
5,66498
13,66498
0,66498
0,66498
52,66498
15,66498
0,66498
19,66498
21,66498
0,66498
0,66498
23,66498
13,66498
15,66498
0,66498
0,66498
0,66498
0,66498
0,66498
84,66498
41,66498
29,66498
0,66498
31,66498
0,66498
0,66498
83,66498
0,66498
217,66498
0,66498
154,66498
0,66498
0,66498
0,66498
591,66498
115,66498
126,66498
194,66498
0,66498
0,66498
0,66498
0,66498
751,66498
0,66498
0,66498
0,66498
776,66498
0,66498
0,66498
953,66498
206,66498
170,66498
0,66498
559,66498
0,66498
192,66498
176,66498
140,66498
139,66498
0,66498
0,66498
336,66498
250,66498
0,66498
205,66498
0,66498
0,66498
134,66498
0,66498
61,66498
115,66498
0,66498
32,66498
0,66498
0,66498
89,66498
47,66498
29,66498
61,66498
0,66498
0,66498
0,66498
148,66498
0,66498
141,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
432,66498
0,66498
125,66498
0,66498
0,66498
566,66498
0,66498
211,66498
466,66498
432,66498
0,66498
0,66498
608,66498
440,66498
0,66498
0,66498
0,66498
0,66498
357,66498
0,66498
0,66498
0,66498
0,66498
1711,66498
0,66498
0,66498
0,66498
0,66498
0,66498
54,66498
0,66498
0,66498
0,66498
0,66498
0,66498
2146,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
1753,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
1041,66498
0,66498
0,66498
0,66498
0,66498
0,66498
645,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
0,66498
438,66498
,66498
,66498
,66498
,66498
1,4919987
0,4919987
0,4919987
0,4919987
0,4919987
2,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
5,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
3,4919987
0,4919987
1,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
2,4919987
0,4919987
2,4919987
0,4919987
0,4919987
3,4919987
0,4919987
31,4919987
0,4919987
0,4919987
22,4919987
0,4919987
0,4919987
13,4919987
0,4919987
9,4919987
0,4919987
49,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
158,4919987
26,4919987
0,4919987
0,4919987
39,4919987
52,4919987
18,4919987
43,4919987
73,4919987
52,4919987
48,4919987
19,4919987
31,4919987
53,4919987
119,4919987
88,4919987
49,4919987
58,4919987
0,4919987
104,4919987
115,4919987
163,4919987
119,4919987
64,4919987
216,4919987
0,4919987
38,4919987
64,4919987
92,4919987
13,4919987
0,4919987
165,4919987
188,4919987
154,4919987
41,4919987
0,4919987
81,4919987
122,4919987
155,4919987
88,4919987
48,4919987
145,4919987
96,4919987
89,4919987
0,4919987
184,4919987
132,4919987
0,4919987
43,4919987
130,4919987
51,4919987
0,4919987
64,4919987
38,4919987
38,4919987
91,4919987
59,4919987
29,4919987
0,4919987
33,4919987
35,4919987
6,4919987
11,4919987
16,4919987
96,4919987
0,4919987
63,4919987
13,4919987
13,4919987
16,4919987
3,4919987
5,4919987
1,4919987
0,4919987
0,4919987
6,4919987
0,4919987
3,4919987
6,4919987
0,4919987
0,4919987
4,4919987
0,4919987
2,4919987
21,4919987
0,4919987
0,4919987
0,4919987
4,4919987
7,4919987
0,4919987
0,4919987
0,4919987
0,4919987
15,4919987
12,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
12,4919987
7,4919987
0,4919987
2,4919987
0,4919987
0,4919987
11,4919987
0,4919987
1,4919987
17,4919987
0,4919987
0,4919987
0,4919987
0,4919987
6,4919987
1,4919987
11,4919987
2,4919987
0,4919987
0,4919987
23,4919987
0,4919987
10,4919987
0,4919987
4,4919987
0,4919987
0,4919987
0,4919987
16,4919987
0,4919987
2,4919987
2,4919987
0,4919987
0,4919987
0,4919987
0,4919987
23,4919987
0,4919987
0,4919987
16,4919987
0,4919987
0,4919987
7,4919987
0,4919987
1,4919987
0,4919987
1,4919987
0,4919987
0,4919987
0,4919987
1,4919987
0,4919987
0,4919987
0,4919987
0,4919987
1,4919987
2,4919987
0,4919987
4,4919987
0,4919987
0,4919987
0,4919987
1,4919987
0,4919987
0,4919987
0,4919987
3,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
0,4919987
13,4919987
0,4919987
1,4919987
4,4919987
0,4919987
4,4919987
0,4919987
8,4919987
4,4919987
0,4919987
0,4919987
0,4919987
7,4919987
4,4919987
